anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,producer,licensor,studio,genre,duration_min,aired_from_year
1609,Mai-Otome Zwei,My-Otome Zwei,My Otome Zwei,https://myanimelist.cdn-dena.com/images/anime/8/7222.jpg,OVA,Original,4,Finished Airing,FALSE,"Nov 24, 2006 to Aug 24, 2007","{'from': '2006-11-24', 'to': '2007-08-24'}",30 min. per ep.,R+ - Mild Nudity,7.34,8915,2281,2993,15788,25,,,,"Bandai Visual, Lantis","Funimation, Bandai Entertainment",Sunrise,"Action, Magic",30,2006
1910,Master Keaton OVA,,,https://myanimelist.cdn-dena.com/images/anime/9/14522.jpg,OVA,Manga,15,Finished Airing,FALSE,"Dec 21, 1999 to Jun 20, 2000","{'from': '1999-12-21', 'to': '2000-06-20'}",24 min. per ep.,R - 17+ (violence & profanity),7.88,1493,742,5127,4421,5,,,,"VAP, Shogakukan Productions",Geneon Entertainment USA,Madhouse,"Adventure, Mystery",24,1999
6172,Layton Kyouju to Eien no Utahime,Professor Layton and the Eternal Diva,"Professor Layton and the Eternal Songstress, Professor Layton: The First Movie",https://myanimelist.cdn-dena.com/images/anime/3/25873.jpg,Movie,Game,1,Finished Airing,FALSE,"Dec 19, 2009","{'from': '2009-12-19', 'to': '2009-12-19'}",1 hr. 39 min.,PG - Children,7.68,9690,1154,2888,17035,102,,,,,Viz Media,"OLM, P.A. Works",Mystery,99,2009
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,,,https://myanimelist.cdn-dena.com/images/anime/12/32263.jpg,OVA,Original,1,Finished Airing,FALSE,"Nov 25, 2011","{'from': '2011-11-25', 'to': '2011-11-25'}",14 min.,G - All Ages,7.18,456,2899,7621,1390,3,,,,,,Toei Animation,"Fantasy, Magic, Music, Shoujo",14,2011
20125,Tobidase! Machine Hiryuu,,"Jump Out! Machine Hiryu, Jump, Dragon Car, Take Flight! Machine Hiryu, Tobidase! Machine Hiryu",https://myanimelist.cdn-dena.com/images/anime/3/53621.jpg,TV,Original,21,Finished Airing,FALSE,"Oct 5, 1977 to Mar 29, 1978","{'from': '1977-10-05', 'to': '1978-03-29'}",25 min. per ep.,None,5.8,15,12443,12084,142,0,,Fall 1977,Wednesdays at 19:30 (JST),,,"Toei Animation, Tatsunoko Production","Cars, Comedy, Parody, Shounen",25,1977
2463,Shounan Bakusouzoku,,"Bomber Bikers of Shonan, Shounan Bakusouzoku 2 - 1/5 Lonely Night, 10 Ounce Bonds, Hurricane Rider, GT380 History, Tenacity Mud Special, Legendary Red Star, From Samantha",https://myanimelist.cdn-dena.com/images/anime/6/69945.jpg,OVA,Manga,12,Finished Airing,FALSE,"Sep 10, 1986 to Mar 12, 1999","{'from': '1986-09-10', 'to': '1999-03-12'}",52 min. per ep.,R - 17+ (violence & profanity),6.64,86,5032,9100,642,2,,,,,,Toei Animation,"Action, Comedy, Shounen",52,1986
1450,Brigadoon: Marin to Melan,Brigadoon,"Brigadoon Marin and Melan, MariMera",https://myanimelist.cdn-dena.com/images/anime/7/75820.jpg,TV,Original,26,Finished Airing,FALSE,"Jul 21, 2000 to Feb 9, 2001","{'from': '2000-07-21', 'to': '2001-02-09'}",24 min. per ep.,PG-13 - Teens 13 or older,7.39,1794,2100,4116,7657,113,,Summer 2000,Unknown,Bandai Visual,TOKYOPOP,Sunrise,"Adventure, Comedy, Drama, Mecha, Sci-Fi",24,2000
13807,Corpse Party: Missing Footage,,Corpse Party OVA,https://myanimelist.cdn-dena.com/images/anime/5/38331.jpg,OVA,Visual novel,1,Finished Airing,FALSE,"Aug 2, 2012","{'from': '2012-08-02', 'to': '2012-08-02'}",11 min.,R+ - Mild Nudity,6.32,42813,6303,1077,77108,139,,,,,,Asread,"Horror, School",11,2012
9999,One Piece 3D: Mugiwara Chase,,"One Piece 3D: Strawhat Chase, One Piece Movie 11",https://myanimelist.cdn-dena.com/images/anime/4/32455.jpg,Movie,Manga,1,Finished Airing,FALSE,"Mar 19, 2011","{'from': '2011-03-19', 'to': '2011-03-19'}",30 min.,PG-13 - Teens 13 or older,7.26,16749,2582,2132,29537,48,,,,,,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen",30,2011
34037,Kitakaze no Kureta Table-kake,,The Boy and the North Wind,https://myanimelist.cdn-dena.com/images/anime/3/81956.jpg,Movie,Other,1,Finished Airing,FALSE,1967,"{'from': None, 'to': None}",13 min.,G - All Ages,4.55,11,10900,13898,54,0,,,,Gakken,,Gakken Eigakyoku,"Fantasy, Historical",13,1967
13165,Paboo & Mojies,Paboo & Mojies,,https://myanimelist.cdn-dena.com/images/anime/11/36873.jpg,TV,Original,52,Finished Airing,FALSE,"Apr 2, 2012 to Mar 2, 2013","{'from': '2012-04-02', 'to': '2013-03-02'}",11 min. per ep.,G - All Ages,4.64,11,11702,11988,149,0,,Spring 2012,Not scheduled once per week,,Nelvana,Dongwoo A&amp;E,Kids,11,2012
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,Pokemon: Destiny Deoxys,"Gekijouban Pocket Monsters Advanced Generation: The Visitor of the Space Fissure! Deoxys, Pokemon Movie 7",https://myanimelist.cdn-dena.com/images/anime/9/21313.jpg,Movie,Game,1,Finished Airing,FALSE,"Jul 17, 2004","{'from': '2004-07-17', 'to': '2004-07-17'}",1 hr. 38 min.,PG - Children,7.08,36143,3279,1399,57247,66,,,,Studio Jack,"4Kids Entertainment, Miramax Films",OLM,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",98,2004
2224,Hikari no Densetsu,,"Legend of Light, The Story of Hikari",https://myanimelist.cdn-dena.com/images/anime/7/30581.jpg,TV,Manga,19,Finished Airing,FALSE,"May 3, 1986 to Sep 20, 1986","{'from': '1986-05-03', 'to': '1986-09-20'}",24 min. per ep.,PG - Children,6.69,843,4796,6247,2658,14,,Spring 1986,Unknown,,,Tatsunoko Production,"Music, Romance, Shoujo, Sports",24,1986
26023,Haiyore! Nyaruko-san F,,,https://myanimelist.cdn-dena.com/images/anime/7/73735.jpg,OVA,Light novel,1,Finished Airing,FALSE,"Jun 19, 2015","{'from': '2015-06-19', 'to': '2015-06-19'}",27 min.,PG-13 - Teens 13 or older,7.64,15189,1243,2100,30247,56,,,,"Sotsu, Studio Mausu, DIVE II Entertainment, Avex Pictures",,Xebec,"Sci-Fi, Comedy, Parody, Romance",27,2015
3464,Kemeko Deluxe!,,"The Unknown Girlfriend, Kemeko DX",https://myanimelist.cdn-dena.com/images/anime/3/75538.jpg,TV,Manga,12,Finished Airing,FALSE,"Oct 5, 2008 to Dec 21, 2008","{'from': '2008-10-05', 'to': '2008-12-21'}",24 min. per ep.,PG-13 - Teens 13 or older,6.69,13180,4800,2085,30794,47,,Fall 2008,Unknown,"Geneon Universal Entertainment, YTV, KlockWorx, AC Create, Yomiuri Advertising",,Hal Film Maker,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",24,2008
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,,"Cho Denei-ban SD Gundam Sangokuden Brave Battle Warriors, SD Gundam Sangoku Den Brave Battle Warriors, BB Senshi",https://myanimelist.cdn-dena.com/images/anime/9/20218.jpg,Movie,Original,1,Finished Airing,FALSE,"Feb 27, 2010","{'from': '2010-02-27', 'to': '2010-02-27'}",13 min.,PG - Children,6.18,391,6824,7546,1432,2,,,,"Sotsu, Atelier Musa, Miracle Bus",,Sunrise,"Action, Mecha, Historical",13,2010
33183,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,,Maho Girls PreCure! the Movie: The Miraculous Transformation! Cure Mofurun!,https://myanimelist.cdn-dena.com/images/anime/2/79727.jpg,Movie,Original,1,Finished Airing,FALSE,"Oct 29, 2016","{'from': '2016-10-29', 'to': '2016-10-29'}",1 hr. 4 min.,G - All Ages,7.38,440,2115,7635,1379,1,,,,"ABC Animation, Kinoshita Group Holdings",,Toei Animation,"Action, Slice of Life, Magic, Fantasy, School, Shoujo",64,2016
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,Mushiking: The Guardians of the Forest,,https://myanimelist.cdn-dena.com/images/anime/6/23618.jpg,TV,Card game,52,Finished Airing,FALSE,"Apr 6, 2005 to Mar 29, 2006","{'from': '2005-04-06', 'to': '2006-03-29'}",22 min. per ep.,G - All Ages,6.77,591,4448,7340,1584,5,,Spring 2005,Wednesdays at 18:00 (JST),"TV Tokyo, Yomiuri Advertising",,TMS Entertainment,Fantasy,22,2005
798,Yomigaeru Sora: Rescue Wings,,,https://myanimelist.cdn-dena.com/images/anime/1/798.jpg,TV,Original,12,Finished Airing,FALSE,"Jan 9, 2006 to Mar 27, 2006","{'from': '2006-01-09', 'to': '2006-03-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.5,2847,1654,3886,8754,30,,Winter 2006,Unknown,"Bandai Visual, Lantis",,J.C.Staff,"Drama, Military, Seinen",23,2006
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",,"Tamayura: Hitotose OVA, Tamayura (TV) OVA, Tamayura (TV) Episode 5.5",https://myanimelist.cdn-dena.com/images/anime/12/71632.jpg,Special,Original,1,Finished Airing,FALSE,"Jun 27, 2012","{'from': '2012-06-27', 'to': '2012-06-27'}",24 min.,G - All Ages,7.43,2861,1910,4425,6375,4,,,,,,TYO Animations,"Comedy, Drama, Slice of Life",24,2012
16035,Karneval (TV),Karneval,Karneval (2013),https://myanimelist.cdn-dena.com/images/anime/8/46639.jpg,TV,Manga,13,Finished Airing,FALSE,"Apr 4, 2013 to Jun 27, 2013","{'from': '2013-04-04', 'to': '2013-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.3,57366,2427,617,135145,1019,"Frontier Works Inc. released a drama CD titled Karneval Circus on March 25, 2010. An internet radio show premiered on animate.tv on January 25, 2013, with the character voice of Nai, Hiro Shimono, as the host.",Spring 2013,Unknown,"Bandai Visual, Lantis, Ichijinsha",Funimation,Manglobe,"Action, Fantasy, Josei, Mystery, Sci-Fi",24,2013
26085,Military!,,Miritari!,https://myanimelist.cdn-dena.com/images/anime/4/68837.jpg,TV,4-koma manga,12,Finished Airing,FALSE,"Jan 7, 2015 to Mar 25, 2015","{'from': '2015-01-07', 'to': '2015-03-25'}",3 min. per ep.,PG-13 - Teens 13 or older,5.89,12530,7595,2322,25589,16,,Winter 2015,Wednesdays at 23:25 (JST),"DAX Production, Dream Creation",,Creators in Pack,"Ecchi, Slice of Life, Comedy, Military, Seinen",3,2015
37115,Taka no Tsume 7: Joou Heika no Jobuubu,,"The Frogman Show, Eagle Talon, Himitsukessha Taka no Tsume, Town Work x Taka no Tsume",https://myanimelist.cdn-dena.com/images/anime/3/90066.jpg,Movie,Original,1,Finished Airing,FALSE,"Apr 4, 2014","{'from': '2014-04-04', 'to': '2014-04-04'}",44 min.,G - All Ages,6.36,11,12335,13590,72,0,,,,,,DLE,"Comedy, Parody, Super Power",44,2014
15611,Cardfight!! Vanguard: Link Joker-hen,Cardfight!! Vanguard Link Joker,"Cardfight!! Vanguard Third Season, Cardfight!! Vanguard 3rd Season",https://myanimelist.cdn-dena.com/images/anime/3/44566.jpg,TV,Original,59,Finished Airing,FALSE,"Jan 13, 2013 to Mar 2, 2014","{'from': '2013-01-13', 'to': '2014-03-02'}",24 min. per ep.,PG-13 - Teens 13 or older,7.36,5467,2175,3427,11830,63,,Winter 2013,Sundays at 10:00 (JST),"TV Tokyo, Dentsu, Sotsu, Bushiroad",,TMS Entertainment,"Action, Adventure, Demons, Game, Shounen",24,2013
780,Detective Conan Movie 02: The Fourteenth Target,Case Closed: The Fourteenth Target,Meitantei Conan: Jyuuyonbanme no Target,https://myanimelist.cdn-dena.com/images/anime/8/77132.jpg,Movie,Manga,1,Finished Airing,FALSE,"Apr 18, 1998","{'from': '1998-04-18', 'to': '1998-04-18'}",1 hr. 39 min.,PG-13 - Teens 13 or older,8,21248,551,1970,33950,46,,,,,Funimation,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen",99,1998
25567,DRAMAtical Murder OVA: Data_xx_Transitory,,,https://myanimelist.cdn-dena.com/images/anime/12/65081.jpg,Special,Visual novel,1,Finished Airing,FALSE,"Dec 24, 2014","{'from': '2014-12-24', 'to': '2014-12-24'}",24 min.,R - 17+ (violence & profanity),6.24,8664,6616,2865,17330,41,,,,"Nitroplus, DIVE II Entertainment, Avex Pictures",Sentai Filmworks,NAZ,"Psychological, Drama, Sci-Fi, Shounen Ai",24,2014
12445,Tasogare Otome x Amnesia,Dusk Maiden of Amnesia,Tasogare Otome x Amnesia,https://myanimelist.cdn-dena.com/images/anime/12/64435.jpg,TV,Manga,12,Finished Airing,FALSE,"Apr 9, 2012 to Jun 25, 2012","{'from': '2012-04-09', 'to': '2012-06-25'}",23 min. per ep.,R - 17+ (violence & profanity),7.93,111160,644,317,226392,3060,,Spring 2012,Unknown,"Square Enix, Media Factory, Tasogare Otome×Amnesia Production Partners",Sentai Filmworks,Silver Link.,"Horror, Mystery, Romance, School, Shounen, Supernatural",23,2012
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,,"Yuuki Yuuna is a Hero Club Member, Washio Sumi wa Yuusha de Aru",https://myanimelist.cdn-dena.com/images/anime/5/85507.jpg,Movie,Manga,1,Finished Airing,FALSE,"Jul 8, 2017","{'from': '2017-07-08', 'to': '2017-07-08'}",8 min.,PG-13 - Teens 13 or older,6.69,394,4826,7254,1668,0,,,,,,W-Toon Studio,"Slice of Life, Comedy, Magic, Fantasy",8,2017
35370,Teekyuu 9,Teekyu 9,,https://myanimelist.cdn-dena.com/images/anime/5/86833.jpg,TV,Manga,12,Finished Airing,FALSE,"Jul 12, 2017 to Sep 27, 2017","{'from': '2017-07-12', 'to': '2017-09-27'}",2 min. per ep.,PG-13 - Teens 13 or older,6.73,3025,4645,4236,7154,10,,Summer 2017,Wednesdays at 22:40 (JST),"DAX Production, Smiral Animation",,Millepensee,"Comedy, Sports",2,2017
28913,Hidamari Sketch x 365 Recap,,,https://myanimelist.cdn-dena.com/images/anime/4/71497.jpg,Special,4-koma manga,1,Finished Airing,FALSE,"Dec 23, 2009","{'from': '2009-12-23', 'to': '2009-12-23'}",50 min.,PG-13 - Teens 13 or older,6.5,148,5603,9044,660,0,,,,"Aniplex, Lantis",,Shaft,"Slice of Life, Comedy, School",50,2009
242,Gokusen,The Gokusen,,https://myanimelist.cdn-dena.com/images/anime/6/25273.jpg,TV,Manga,13,Finished Airing,FALSE,"Jan 6, 2004 to Mar 30, 2004","{'from': '2004-01-06', 'to': '2004-03-30'}",23 min. per ep.,R - 17+ (violence & profanity),7.47,13576,1725,2282,26382,172,,Winter 2004,Unknown,"VAP, Studio Jack","Media Blasters, NYAV Post",Madhouse,"Slice of Life, Comedy, Drama, School, Josei",23,2004
1454,Kemonozume,,The Beast Claw,https://myanimelist.cdn-dena.com/images/anime/3/86766.jpg,TV,Original,13,Finished Airing,FALSE,"Aug 6, 2006 to Nov 5, 2006","{'from': '2006-08-06', 'to': '2006-11-05'}",23 min. per ep.,R+ - Mild Nudity,7.5,12025,1638,1681,43671,355,,Summer 2006,Sundays at 00:30 (JST),WOWOW,,Madhouse,"Action, Horror, Demons, Supernatural, Romance",23,2006
10905,Ikoku Meiro no Croisée Picture Drama,La croisée dans un labyrinthe étranger Picture Drama,"Ikoku Meiro no Croisée The Animation Picture Drama, Ikoku Meiro no Croisee The Animation Picture Drama",https://myanimelist.cdn-dena.com/images/anime/3/30109.jpg,Special,Manga,6,Finished Airing,FALSE,"Oct 26, 2011 to Mar 21, 2012","{'from': '2011-10-26', 'to': '2012-03-21'}",6 min. per ep.,G - All Ages,6.41,1105,5962,5968,2991,0,,,,,,Satelight,"Historical, Seinen, Slice of Life",6,2011
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,,,https://myanimelist.cdn-dena.com/images/anime/5/61633.jpg,Movie,Other,4,Finished Airing,FALSE,"Oct 26, 2013","{'from': '2013-10-26', 'to': '2013-10-26'}",3 min. per ep.,G - All Ages,6.38,3051,6084,3792,9319,29,,,,,,Shaft,Comedy,3,2013
1686,Bleach Movie 1: Memories of Nobody,Bleach the Movie: Memories of Nobody,,https://myanimelist.cdn-dena.com/images/anime/1/1686.jpg,Movie,Manga,1,Finished Airing,FALSE,"Dec 16, 2006","{'from': '2006-12-16', 'to': '2006-12-16'}",1 hr. 33 min.,PG-13 - Teens 13 or older,7.55,116685,1485,455,176390,657,,,,"TV Tokyo, Dentsu, Shueisha",Viz Media,Studio Pierrot,"Action, Adventure, Super Power",93,2006
33743,Fuuka,Fuuka,,https://myanimelist.cdn-dena.com/images/anime/8/83735.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 6, 2017 to Mar 24, 2017","{'from': '2017-01-06', 'to': '2017-03-24'}",24 min. per ep.,R+ - Mild Nudity,6.73,62226,4618,610,136544,587,,Winter 2017,Fridays at 22:00 (JST),"Studio Tulip, Magic Capsule, Warner Bros., flying DOG",Funimation,Diomedea,"Drama, Ecchi, Music, Romance, School, Shounen",24,2017
9834,Level E,Level E,,https://myanimelist.cdn-dena.com/images/anime/4/29668.jpg,TV,Manga,13,Finished Airing,FALSE,"Jan 11, 2011 to Apr 5, 2011","{'from': '2011-01-11', 'to': '2011-04-05'}",24 min. per ep.,R - 17+ (violence & profanity),7.53,29860,1557,1250,65234,282,,Winter 2011,Tuesdays at Unknown,"Aniplex, TV Tokyo Music, Sony Music Entertainment, Sakura Create",Funimation,"Studio Pierrot, David Production","Sci-Fi, Comedy, Shounen",24,2011
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,,,https://myanimelist.cdn-dena.com/images/anime/9/82165.jpg,OVA,Visual novel,2,Finished Airing,FALSE,"Oct 28, 2016 to Dec 29, 2016","{'from': '2016-10-28', 'to': '2016-12-29'}",29 min. per ep.,Rx - Hentai,6.84,1285,,5190,4271,13,,,,,,Collaboration Works,Hentai,29,2016
34323,Hi☆sCoool! SeHa Girls Special,,"Sega Hard Girls OVA, SeHa Girls Episode 14, Dai-54-Kai Hanpa Jano! Zenryoku de Guu! Yūshō Suru no wa Only You! Subete no Gakkou Gyouji o Kako ni Suru! SeHaGaga Gakuen Taiikusai",https://myanimelist.cdn-dena.com/images/anime/5/82645.jpg,Special,Other,1,Finished Airing,FALSE,"Nov 3, 2016","{'from': '2016-11-03', 'to': '2016-11-03'}",10 min.,PG-13 - Teens 13 or older,5.64,44,10433,9557,493,0,,,,Sega,,TMS Entertainment,"Comedy, Game, School, Sports",10,2016
36519,Koikishi Purely☆Kiss The Animation: Special Edition,,,https://myanimelist.cdn-dena.com/images/anime/10/88308.jpg,Special,Visual novel,1,Finished Airing,FALSE,"Jun 30, 2017","{'from': '2017-06-30', 'to': '2017-06-30'}",41 min.,PG-13 - Teens 13 or older,6.51,124,5561,8844,733,1,,,,"Pink Pineapple, NHK",,Seven,Romance,41,2017
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,,"Legend of the Galactic Heroes: Overture to a New War, LoGH: Overture to a New War, Ginga Eiyu Densetsu Aratanaru Tatakai no Jokyoku, Legend of the Galactic Heroes MOVIE (1993)",https://myanimelist.cdn-dena.com/images/anime/8/22498.jpg,Movie,Novel,1,Finished Airing,FALSE,"Dec 18, 1993","{'from': '1993-12-18', 'to': '1993-12-18'}",1 hr. 30 min.,PG-13 - Teens 13 or older,8.17,8547,346,2924,16650,36,,,,Tokuma Shoten,,Magic Bus,"Action, Space, Military, Drama, Sci-Fi",90,1993
6336,Mobile Suit Gundam Unicorn,Mobile Suit Gundam Unicorn,"Mobile Suit Gundam UC, Kidou Senshi Gundam Unicorn",https://myanimelist.cdn-dena.com/images/anime/12/50459.jpg,OVA,Novel,7,Finished Airing,FALSE,"Mar 12, 2010 to Jun 6, 2014","{'from': '2010-03-12', 'to': '2014-06-06'}",1 hr. 2 min. per ep.,PG-13 - Teens 13 or older,8.31,23492,232,1481,52688,1066,"Mobile Suit Gundam Unicorn was awarded the Tokyo Anime Award in the OVA category twice in a row, in 2011 and 2012.",,,"Bandai Visual, Kadokawa Shoten","Nozomi Entertainment, Bandai Entertainment, NYAV Post",Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space",62,2010
11465,Tsuma no Haha Sayuri,,,https://myanimelist.cdn-dena.com/images/anime/12/32001.jpg,OVA,Visual novel,2,Finished Airing,FALSE,"Oct 21, 2011 to Feb 17, 2012","{'from': '2011-10-21', 'to': '2012-02-17'}",30 min. per ep.,Rx - Hentai,6.54,942,,6194,2728,9,,,,Digital Works,,Y.O.U.C,Hentai,30,2011
33820,Ao Oni The Animation (Movie),Aooni the Movie,,https://myanimelist.cdn-dena.com/images/anime/6/81440.jpg,Movie,Game,1,Finished Airing,FALSE,"Feb 11, 2017","{'from': '2017-02-11', 'to': '2017-02-11'}",1 hr.,PG-13 - Teens 13 or older,4.4,1439,9377,5165,4342,0,,,,,,Studio Deen,"Mystery, Horror",60,2017
19383,Yami Shibai,Yamishibai: Japanese Ghost Stories,Theater of Darkness,https://myanimelist.cdn-dena.com/images/anime/2/74107.jpg,TV,Original,13,Finished Airing,FALSE,"Jul 15, 2013 to Sep 30, 2013","{'from': '2013-07-15', 'to': '2013-09-30'}",4 min. per ep.,PG-13 - Teens 13 or older,7.18,22973,2910,1547,49164,159,,Summer 2013,Unknown,TV Tokyo,Sentai Filmworks,ILCA,"Dementia, Horror, Demons, Supernatural",4,2013
33985,Bloodivores,Bloodivores,Space Time Prisoner,https://myanimelist.cdn-dena.com/images/anime/11/82233.jpg,TV,Web manga,12,Finished Airing,FALSE,"Oct 1, 2016 to Dec 17, 2016","{'from': '2016-10-01', 'to': '2016-12-17'}",24 min. per ep.,R - 17+ (violence & profanity),5.69,22119,8016,1321,61511,74,Bloodivores is based on the Chinese Webcomic Space-Time Prisoners by Bai Xiao,Fall 2016,Saturdays at 21:00 (JST),Emon,,"Creators in Pack, Namu Animation","Action, Supernatural, Vampire",24,2016
139,Hunter x Hunter: Greed Island Final,,"Hunter x Hunter: G I Final, Hunter x Hunter OVA 3",https://myanimelist.cdn-dena.com/images/anime/1/139.jpg,OVA,Manga,14,Finished Airing,FALSE,"Mar 3, 2004 to Aug 18, 2004","{'from': '2004-03-03', 'to': '2004-08-18'}",24 min. per ep.,PG-13 - Teens 13 or older,8.38,43270,175,1145,72065,195,,,,,,Nippon Animation,"Action, Adventure, Shounen, Super Power",24,2004
16009,Kamisama no Inai Nichiyoubi,Sunday Without God,"The Sunday Without God, Kami-Nai, Kami-sama no Inai Nichiyoubi",https://myanimelist.cdn-dena.com/images/anime/2/52127.jpg,TV,Light novel,12,Finished Airing,FALSE,"Jul 7, 2013 to Sep 22, 2013","{'from': '2013-07-07', 'to': '2013-09-22'}",23 min. per ep.,R - 17+ (violence & profanity),7.47,65701,1731,529,152358,817,"Kamisama no Inai Nichiyoubi adapts the first 5 novels of Kimihito Irie&#039;s light novel series of the same title.Episode 1 was streamed in advance on DOCOMO d animestore on June 29, 2013. Regular broadcasting began on July 7, 2013. The series can be streamed on Crunchyroll or Anime Network. ",Summer 2013,Sundays at 01:30 (JST),"Starchild Records, AT-X, KlockWorx, Memory-Tech, Studio Mausu",Sentai Filmworks,Madhouse,"Fantasy, Mystery",23,2013
12471,Eureka Seven AO,,"Eureka Seven Astral Ocean, Eureka 7 AO",https://myanimelist.cdn-dena.com/images/anime/11/36313.jpg,TV,Manga,24,Finished Airing,FALSE,"Apr 13, 2012 to Nov 20, 2012","{'from': '2012-04-13', 'to': '2012-11-20'}",24 min. per ep.,PG-13 - Teens 13 or older,6.81,28829,4265,1219,66781,179,"Eureka Seven Ao premiered with the launch of the new digital over-the-air television system NOTTV on April 1.The series finished airing in its time slot with episode 22 on Sept 28, 2012.  Episodes 23 & 24 were aired together on Nov 20, 2012.",Spring 2012,Unknown,"Bandai Visual, Kadokawa Shoten, Mainichi Broadcasting System, Bandai, Project Eureka AO, Sony Music Entertainment, Bandai Namco Games, Sammy, Hakuhodo DY Media Partners, Bandai Channel",Funimation,Bones,"Action, Adventure, Drama, Mecha, Sci-Fi",24,2012
3448,Mad★Bull 34,Mad Bull 34,,https://myanimelist.cdn-dena.com/images/anime/8/67821.jpg,OVA,Manga,4,Finished Airing,FALSE,"Dec 21, 1990 to Aug 21, 1992","{'from': '1990-12-21', 'to': '1992-08-21'}",45 min. per ep.,R+ - Mild Nudity,6.35,2097,6194,4835,5115,38,,,,Pony Canyon,"Discotek Media, Manga Entertainment",Magic Bus,"Action, Police",45,1990
